Unnamed: 0,Rk,PLAYER,POSITION,AGE,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,POINTS,TEAM,GP,MPG,ORPM,DRPM,RPM,WINS_RPM,PIE,PACE,W,Total Impact Score
111,112,Angela Cowan,SG,35,28.37613263360413,8.411835090425397,17.320667364771868,0.4856530590463302,1.7151746639262004,5.920277012959493,0.289711893577223,5.369010337030247,11.400390351812376,0.4709496930670193,0.5351654313991028,3.451119945781961,4.2552882349501004,0.8110190791394017,0.6711531897670139,1.4798523917217792,2.151005581488793,8.600791285370342,1.3901464137388848,0.3707315292690328,2.9950762082258917,2.4524855595489163,21.98996479055896,LAL,60,28.37613263360413,1.925446590725073,-3.3415592988034,-1.416112708078327,-1.004595050714073,15.68686567630412,103.70566365765626,64,31.507563392200115
112,113,Marcus Dunn,PG,19,24.54149561930343,7.917724583738813,17.713602992567733,0.4469855504304194,1.908390036014808,4.909590339284761,0.3887065730809682,5.50480542362394,12.804012653282973,0.429928146174746,0.5008534743309248,4.386414845428388,5.065248131192393,0.8659822247238649,0.8871566241540659,1.5249094805175698,2.412066104671636,4.838700892576797,1.8477688787828888,0.2849102110743144,5.619223183299721,2.5279554780502838,22.13025404892082,NYK,66,24.54149561930343,-0.7138306420412239,0.8070722044126,0.093241562371376,0.0629279033480386,13.218185235137604,104.93379033065575,31,25.89447695272673
113,114,Justin Fisher,SF,34,32.90026624224071,9.619998167383592,20.41136469877309,0.4713059763202331,0.4618656921522948,1.6336173085657557,0.2827257581873889,9.653695805156726,18.77774739020733,0.51410297542884,0.4826199109583236,3.215370462532193,4.128227367756922,0.7788743632788979,1.0736671059185197,3.9392918625229134,5.012958968441433,5.022152915102156,0.4043399532953616,0.9044756947365472,2.845387325941908,2.3320707580438875,22.91723248945167,SAS,59,32.90026624224071,-1.0995031665363044,-3.840375920799569,-4.939879087335873,-3.995365372288254,11.438762665241706,101.51476895953434,47,31.41577269508526
114,115,Melissa Parker,C,32,27.32099268473851,5.872358495688904,11.306850814037595,0.5193628705526298,1.2481625575522457,4.293247833123855,0.2907268823202449,3.5492226247904344,7.01360298091374,0.5060484082787414,0.5745578394294913,7.040678474619005,9.081688494683746,0.7752609527116558,3.767642768935176,5.920560875191488,9.688203644126665,0.0,0.3650426680154022,2.117905810003469,2.155735128206444,2.130374101502931,20.03355802354906,HOU,54,27.32099268473851,-1.521226846570517,-5.005354655733144,-6.526581502303661,-4.012035423317729,5.3584252426747465,98.38736859368616,25,30.048975017488143
115,116,Michael Anthony,SF,23,37.56798987326389,3.7249059811505374,8.355027349174312,0.4458281015104819,-0.2733006679685733,-0.8992904393970602,0.3039070093437343,3.977525510143199,9.254317788571372,0.429802131395925,0.4294726393110923,4.414534658797888,5.49435567028503,0.8034672168518125,0.7038188221816817,2.0796662541863444,2.7834850763680263,1.7732783749634342,0.7428970788205768,1.1104563211262204,2.1782624466627465,2.6237746104975788,11.59104595313039,CHI,77,37.56798987326389,-1.640040253761796,-0.8149653309781598,-2.455005584739956,-2.9590338003610026,20.367260451492683,104.70230525895174,21,15.822900357745905
116,117,Monica Marshall,SG,20,35.949556986205835,4.705967249295456,9.853905540224869,0.4775738137619761,1.7298583174219553,4.681178432800993,0.3695347960464072,2.13983509479561,5.172727107423873,0.4136763935844458,0.5653490776084003,6.094635413242896,7.099337160562117,0.8584794996213887,1.9822424914252448,3.3289603636737706,5.311202855099015,6.027351481087727,0.5700082122267903,0.5852124755623933,2.970609255931973,2.469566135130296,17.236428229255765,MIA,71,35.949556986205835,-4.593322507667167,1.5427642680535048,-3.050558239613662,-3.2442922610441283,14.86028720857072,97.68904491500344,55,26.75959399729972
117,118,Justin Cantrell,C,27,25.678044645429097,6.312142874671508,11.743976196515083,0.5374791952102711,1.3592714284834568,4.7629081573809735,0.285386865244719,3.5916575145613017,6.981068039134112,0.5144853902622597,0.5953502009811619,2.9940504588973136,3.6819292434096416,0.813174360766553,1.947652856716322,4.841416963845585,6.789069820561908,1.35907208572238,0.7949620979825895,1.5948304385317105,2.744224129013494,2.3359145397785746,16.977607636723786,BOS,81,25.678044645429097,-2.351296996759189,-2.071623156948778,-4.422920153707968,-3.8330530144902446,7.419040422593787,93.84088895884776,59,24.77131795050888
118,119,Alicia Hampton,PF,29,32.30164936589907,4.54283149006237,12.667313340676293,0.3586262822973505,0.6168149511276461,1.890382730165044,0.3262910421710177,5.887418157383455,10.776930610511249,0.5462982337142617,0.3829729979164777,0.6461830520614913,0.8030839474027579,0.8046270307746811,2.361642209393749,6.174716919531946,8.536359128925694,0.6504511518256304,0.2843747321413507,1.5099956477200176,2.206390562651406,3.528859248394101,10.348660983313875,MIA,52,32.30164936589907,1.792957939059749,-1.757446977773204,0.0355109612865449,0.0248530234360198,16.26693221664541,96.05585573345714,52,19.123451081275167
119,120,Veronica Greer,PF,23,34.99664855619877,5.931476084005341,13.788415978335982,0.4301782085284292,2.036902790251925,4.793256959014624,0.4249517202329713,4.317865793965564,8.995159019321358,0.4800210629618559,0.5040410363344752,1.4169777978083895,1.7251712466084492,0.8213548658395834,3.094648951957294,10.426333209425552,13.520982161382848,1.762923009114422,1.116399973630629,1.1744327820509,0.9353902649662336,3.6382999591481777,15.316832756070998,SAS,58,34.99664855619877,-1.4195102119081155,-0.0917104902524855,-1.5112207021606012,-1.2781184452721903,8.59524462096623,93.4910920664959,22,31.95618041728356
120,121,Amanda Martinez,PG,32,37.438635178291335,7.580845321581637,17.043505221988166,0.4447937922887738,1.494694661113056,5.559510992577642,0.2688536209584951,5.715257131678327,11.483994229410524,0.4976715433243206,0.4886431836447468,3.4570370647861304,4.27969702698336,0.8077761212977499,1.152873971937495,4.565948867985304,5.718822839922799,6.255843953897216,1.9044464600530049,0.2546463764147663,3.910682405655826,2.587989875523889,20.113422369062462,BOS,50,37.438635178291335,1.84710218808766,-1.6955208948179363,0.1515812932697233,0.1182290987203908,14.845396297678215,104.16262441558952,61,30.336499593694427
121,122,Kristina Sanchez,PG,25,35.32438369645119,10.073843561241102,21.387988350757837,0.471004724522592,2.3609055964459458,5.213701186431342,0.452827178241477,6.849092123687854,16.174287164326493,0.4234555782337041,0.5261970492454147,4.947264153622909,6.564135920224245,0.7536809435009231,1.4098034202705536,2.4255439766970195,3.835347396967573,0.0,0.7996630044407185,0.2014332059844156,4.355512646342248,1.856919441959734,27.45585687255106,MIA,65,35.32438369645119,-1.2521004408152532,-0.8852697427137189,-2.137370183528972,-2.044826454242317,16.879083596723547,102.59227221971209,37,27.93678783360152
122,123,Debra Gutierrez,C,19,28.59490176364207,2.816897305081836,7.391120310114504,0.3811191249622881,0.3491114532679829,0.8704519916581155,0.4010691647714699,3.810822924057173,6.520668318456388,0.5844221386434962,0.4047360760211307,0.8280333755240834,1.1728455259157438,0.7060037807430478,3.283512969916356,6.92798598897235,10.211498958888706,1.924966116247545,0.4661031158617871,1.3560534967793527,4.320965175371782,2.772729924159633,6.810939438955738,BOS,79,28.59490176364207,-2.6048781956290994,1.603887258367306,-1.0009909372617931,-0.9421815682776924,-1.1787386950843892,98.0168775329858,20,16.448595951361348
123,124,Teresa Andrade,PF,20,24.930520238537312,5.273016706318652,12.367596643359118,0.4263574288825179,-0.1953443064419009,-0.5688607488151995,0.3433956497240428,6.323828590864399,12.936457392174315,0.4888377396651024,0.4184600049902698,-1.3695760942349846,-1.6846396236117551,0.8129786780740111,1.7629063390218531,3.446401016252098,5.209307355273952,2.085687161403359,0.5223726121821239,1.1021535022697269,2.554299768903221,1.9645056358707107,8.981113011960417,GSW,78,24.930520238537312,6.085886772809619,2.875429582814264,8.961316355623882,7.260834059954041,6.517987569242993,102.19118439785572,44,15.346333874186357
124,125,Heather Davenport,PG,27,35.32057091667357,4.649537896031351,10.765011937430993,0.4319120055839842,2.145934134758996,6.4306431493561576,0.3337044343649902,2.0782247304545023,4.334368788074833,0.4794757511571997,0.5315837080972613,7.515167544463344,10.069588061195851,0.7463232357462347,1.0672322892275146,2.465335171669746,3.5325674608972606,5.701859009620731,1.3273034226649765,0.1725101242114383,2.461840931376877,2.438960945865796,18.960177471285043,NYK,50,35.32057091667357,1.9909680838130228,1.3909997150426452,3.381967798855668,2.4886048641122507,13.80339587846498,98.17065990755788,37,27.23257655730257
125,126,Danielle Phillips,SG,20,28.52610357850128,4.2464733500181,10.116364971249606,0.4197627667730894,-0.1623368760744429,-0.4111321141981383,0.3948533098443565,5.724260765083509,10.527497085447743,0.5437437520639361,0.4117392881552361,5.303043982679012,7.136229075879855,0.7431157164787592,0.3187764018699489,1.1726258722585474,1.4914022741284962,6.692356527253249,0.7688512754491239,0.262256466715417,2.998508466052482,2.495435079339379,13.633653806640767,CLE,62,28.52610357850128,1.7963831686857308,2.0050214661542425,3.801404634839973,2.8013476108953643,8.32913100610752,98.4099777820678,27,19.85001188413457
126,127,Shari Webb,SF,27,24.27869284304146,7.955695688443547,17.11532520725208,0.4648287772570381,1.0530968610168567,2.926369590535169,0.3598646132815603,7.031555943553123,14.18895561671691,0.4955654336721442,0.4955935114430598,7.399914749152761,8.66929800447948,0.8535771576117444,0.8505165855389041,2.708204070797196,3.5587206563361,3.1145807089060327,1.429698893577864,1.0578558952084984,3.0906355912650243,3.1589174065372383,24.36440298705671,HOU,81,24.27869284304146,-3.097571710582619,1.1937811498404267,-1.903790560742192,-1.5599771863337704,21.04653174866555,96.90977052303812,35,30.434623549820177
127,128,Christopher Holmes,PG,26,34.25323833891125,7.647938233768575,16.082652554236592,0.4755396044263797,1.922044347191145,6.061161171248115,0.3171082723073931,5.238496723814187,10.021491382988478,0.5227262613533308,0.5352948077645514,1.816132199209374,2.1505098715923823,0.8445123750418255,0.952618991992026,2.491913272904457,3.444532264896484,5.529773772653172,0.8138126998502971,0.2031044897762356,3.971839339793531,2.8872758539893484,19.03405301393767,OKC,51,34.25323833891125,-3.5267838168745547,-2.685209526829814,-6.211993343704369,-4.5215938819347645,14.986141091266925,93.258259978879,32,25.053436901320325
128,129,Nicole Evans,PF,22,34.240871063333344,6.5725327557262885,16.328106268338907,0.4025287836637118,1.5922981108398635,4.869469959328688,0.326996187293325,5.462109850055647,11.45863630901022,0.4766806191205013,0.4512882075880715,3.334725363298082,4.044164382997899,0.8245771060438655,1.2203965423136145,4.386059820827236,5.60645636314085,0.7674766852314909,0.965689981303857,1.2502523734584003,2.061962756862578,2.546841006966158,18.07208898559052,HOU,56,34.240871063333344,-3.706031451438015,3.4939956255047147,-0.2120358259333001,-0.1694067987870889,15.353704729751016,96.53870119049115,59,24.600001631862543
129,130,Paul Larsen,PF,31,27.65425484987095,4.293017280742377,10.75497152345123,0.3991658435711751,0.526172353803596,1.5118390526515977,0.3480346356186184,4.374545006227734,9.243132470799631,0.4732751607799133,0.4236276635144579,4.66771993313707,5.355540952763684,0.8715683390915592,3.36863451498956,5.954163059873252,9.322797574862811,2.644628246317697,0.5878119858092115,1.0501461263060676,3.6817667276728288,1.5814465645980156,13.779926848425418,MIA,67,27.65425484987095,1.866209970918146,3.9867999586062286,5.853009929524375,4.518609204751159,13.934042603446011,103.45490212592983,54,23.703544054048376
130,131,Elizabeth Jackson,PG,21,21.24315021716072,9.786088163381816,21.196352848752955,0.4616873588211455,0.747486482227407,1.8560501674516416,0.4027296758113529,9.475687171529827,19.340302681301317,0.4899451331075163,0.4793197903899421,1.0261280549457648,1.405512359313341,0.7300740175967408,1.908143375373456,3.783982578087446,5.692125953460902,1.417288518572022,1.167073295883038,0.1830848824256679,5.316946789708645,3.4457951392828607,21.34579086393681,LAL,65,21.24315021716072,-7.551429426288735,-4.073372685773631,-11.624802112062364,-6.688159224264592,17.704277478108274,97.90753705803476,61,24.48841672456979
131,132,Luis Welch,PG,24,33.27246245035602,9.45749691253639,20.609554864974264,0.458888946146494,1.4573996546428092,4.108153639693943,0.3547578261341232,7.303069582984079,16.501401225280322,0.4425726932689631,0.494246324415727,5.500573820161896,6.627504016676611,0.8299615973556483,0.7178522562468544,2.686256975804437,3.404109232051292,6.0175006399963005,1.2811958716215168,0.3058743829914809,2.4639916333645417,2.227586378039823,25.872967299877487,HOU,74,33.27246245035602,0.2792396176183397,-1.6029390068285232,-1.3236993892101836,-1.3579844285441969,15.186859887938969,97.6655873077143,39,34.41765579317354
132,133,Mark Hutchinson,PG,34,37.77080210357387,7.988640666838061,20.232558058074027,0.3948408621345883,0.901991759214507,3.374914525799671,0.2672635861795001,8.54581226031059,16.857643532274356,0.5069399079384631,0.417131463170441,4.302220874569615,5.13229935740832,0.838263821918238,0.91900593728892,2.168023399998012,3.087029337286932,8.56192792965667,1.7074327501809552,0.2463288530118106,2.060934368895566,3.279033967166652,21.18149396746024,OKC,82,37.77080210357387,-2.4223062044088435,-0.4470155980915961,-2.86932180250044,-3.702866687435227,16.65785634340532,99.3063334206595,35,32.72327846870105
133,134,Cindy Bell,SG,32,32.20887998294366,7.0421765509219565,16.773492695301826,0.4198396051941189,1.072552490545289,2.7269485536487954,0.3933159975131028,7.871431146112789,14.04654414165303,0.5603820460558109,0.4518112556436913,5.164334088960116,6.39262511217144,0.8078581174934409,1.0117231519754293,3.483942801772617,4.495665953748047,4.002923668382966,0.79478819615594,0.6984035738722112,2.7558446423672285,2.730561201908469,20.32123968134932,HOU,56,32.20887998294366,-2.4603651602886285,-5.807296641633716,-8.267661801922344,-6.213482956745971,20.184128450562245,92.97093664818944,61,27.55717643114125
134,135,Louis Howell,PG,32,28.02092189948668,6.405355544855712,14.915930326539002,0.4294305084986254,0.8706464727521587,3.0319007272259637,0.287161932755218,6.052233674112471,11.884029599313038,0.5092745371874808,0.4586156298317236,1.1700482562479038,1.5918909407569826,0.7350052860351838,0.849633430792973,1.9271619075212243,2.776795338314197,10.101818418846246,1.4519862973403233,0.0727705265376015,4.651069214020613,3.550399958273868,14.851405818711486,CLE,60,28.02092189948668,-0.2282903058358778,-3.6521883569677978,-3.880478662803676,-2.7183647385761573,8.47222954110875,103.04000973622524,43,24.60370718572924
135,136,Olivia Fleming,PF,21,29.5970012535162,5.466410950271368,11.457768634382386,0.4770921044668159,2.147123671828877,5.282319078183146,0.4064736794671973,3.1747031103972154,6.17544955619924,0.5140845344951902,0.5707893914492832,3.1717576641089087,3.774578580456402,0.8402945114273913,1.973685961438704,4.792782206970802,6.7664681684095065,1.1669439429992412,1.0746170826680486,0.780183890161786,3.823853198573728,2.5957752807699053,16.251703236480523,CLE,72,29.5970012535162,-3.553080516936068,-1.4981528957741133,-5.051233412710181,-4.485040849433584,20.513482441739683,97.62627915924917,31,22.21606312214538
136,137,Amy Tucker,PG,30,25.99270514635136,11.19547138483784,24.76071053338383,0.4521466122607206,2.372816449257941,6.689352240204266,0.3547154289464482,10.235149955938232,18.071358293179564,0.5663741369015494,0.5000615629657655,3.4725092243027897,4.084668022737844,0.8501325456493914,0.4760206824525734,1.0961973426808933,1.5722180251334668,6.99243277577927,1.347795126831094,0.2242157490741234,2.921729926326634,3.1733696336887647,28.23626844323641,LAL,68,25.99270514635136,0.6977847246834492,-0.6592514875281865,0.0385332371552626,0.0283781870318165,-0.8694105753220995,96.72811612097225,35,35.451200193727736
137,138,Jessica Ramos,SG,24,19.780868525389412,7.170043633025653,12.492029621957792,0.5739694709354956,3.624516486456775,8.534360390196445,0.4246969099899172,2.004144434799777,3.957669231761347,0.5063951324471448,0.7190426334296751,6.698650125891689,7.5856212646349395,0.8830720506864198,2.0377884149486585,4.438687466344205,6.476475881292863,5.864580170132559,0.9228063210674002,0.5601496042646599,3.052699602744981,2.1271373192438685,24.663253878399768,HOU,57,19.780868525389412,-2.3022630002150244,-2.62915420033591,-4.931417200550934,-2.3167582380886214,5.090023387034046,99.24950854558864,43,35.43456625241227
138,139,Joseph Harris,PG,26,26.719020225557784,5.369932209007346,17.17692560788133,0.3126247578637383,0.9712374987940612,3.0005396476967388,0.3236876071741289,7.788745870238009,14.176385960184591,0.5494168889104224,0.3408963333763092,3.2299563765742727,3.943061158843048,0.8191494492370465,1.4274230763784366,4.754615535171798,6.182038611550235,3.8013213428183215,1.465210895539387,0.28899875622171,3.941257140087463,1.0086034641349595,14.941058293383026,MIA,76,26.719020225557784,2.304621649895212,0.6461895163688638,2.950811166264076,2.496688135718367,14.541343198372948,117.63118853218162,42,22.737370759425215
139,140,Daniel Schmidt,SG,19,28.56276240299822,7.087756669434676,17.318034942292037,0.409270260341478,1.195154703625824,2.907481923747919,0.411061783003348,6.5660546232139225,14.410553018544118,0.4556420988677147,0.443776331833087,6.858234037102061,8.91545264060448,0.7692524780925832,0.9200662359130476,1.9402679076094351,2.8603341435224827,4.574657808806019,1.181795101879503,0.3151527333203913,3.525014136256542,2.187630128046174,22.22890207959724,LAL,58,28.56276240299822,2.2622495108714165,-3.3548224636958377,-1.0925729528244212,-0.7541667901037648,15.714297397886158,98.56934700154842,25,27.63582773086909
140,141,Jillian Ellis,PG,24,26.40583806195635,9.21461379827818,19.00896158570671,0.4847510347544111,0.3134014151966074,1.0755505206203155,0.2913869773554249,9.636410117350543,17.933411065086396,0.537343959962595,0.4929945522601823,4.662683293558681,5.640319660198244,0.8266700425618781,1.2308736005556442,1.9526313683411012,3.1835049688967456,8.235015938631843,1.4026513519416592,0.1935811822891502,2.8373129678920463,1.813308961169757,23.405312305311654,GSW,57,26.40583806195635,2.9737759745762657,3.1151329642954466,6.088908938871713,3.818590156078817,6.558402564854731,91.60314752073576,59,33.582752779179
141,142,Stephen Cruz,SG,19,30.09577457528929,5.455023408414391,13.436382603007669,0.4059889904588836,0.5805801199638836,1.4793714173128132,0.3924505456638276,5.676449388908714,11.957011185694856,0.4747381515959366,0.4275937682148372,1.3727697078418672,1.629032040760038,0.8426904281154535,1.0279486813859355,1.977516090769388,3.005464772155323,4.45940149433571,0.6446439436913222,0.3565432606126353,2.6444578384245645,1.8898253448141804,12.863396644634532,SAS,67,30.09577457528929,-0.587035676630856,4.436170828403674,3.8491351517728174,3.233942148799016,10.02518901751715,100.87669432057793,53,18.684992277004955
142,143,Zachary Barker,SG,30,24.78332578474832,7.52327378384087,16.307953678899572,0.4613254324836006,1.5657873303215666,4.510106697779153,0.3471730128009133,4.894785604898307,11.79784698112042,0.4148880395491838,0.509332293465414,4.696578660199517,6.1523745956908575,0.7633765771494173,1.3776878617977129,2.917393961932944,4.295081823730657,1.8740666879500103,1.1422126338800829,0.2105906684318942,3.9757672174031766,3.46044299676478,21.308913558202825,CHI,72,24.78332578474832,-5.416671784251046,4.121423482281314,-1.2952483019697327,-0.9630168191957388,9.944711040664783,97.34525388907764,63,24.855098154792287
143,144,Joanna Green,C,33,32.71739689335047,6.936686455154915,14.654894651300092,0.4733358117002591,1.081152536831309,3.012733955052509,0.3588609392535842,5.057323113151461,11.642160696247585,0.4343972948923046,0.5102228914970216,1.94380718435614,2.44459741188236,0.7951440899462429,3.209092152134637,8.255892053424967,11.464984205559604,1.6998104337187134,0.7792060244001009,2.136176750053384,2.598910075846372,2.024391353947801,16.89833263149728,SAS,72,32.71739689335047,1.270025845825726,6.242297712117567,7.512323557943294,7.373510143094924,3.278346403608712,100.9112223878188,47,30.379599969382717
144,145,Danielle Lopez,C,27,26.510631156920564,6.669815516697133,14.38514448692213,0.4636599599511022,0.9397544327981042,2.88639731983146,0.3255804134591483,5.7609401723157045,11.49874716709067,0.5010058999125986,0.4963240195179857,4.161413252773483,5.415400659316706,0.768440511527831,2.6503457767523466,5.19665968642837,7.847005463180716,2.257266933535405,0.7069988525941531,1.266200329752502,2.7327886964836767,2.2965024796527462,18.44079871896585,SAS,80,26.510631156920564,2.091195822043161,-0.7174991402071133,1.373696681836048,1.213918868454704,5.5511720911747,99.33493492763826,27,27.785481601544948
145,146,Amy Johnson,SG,33,26.427427337971302,4.061883802098027,10.274870449447782,0.3953221427055882,0.9641277488535116,2.35505817430142,0.4093859588583201,4.409578180563626,7.919812275146362,0.5567781188957708,0.4422389264060254,5.077457952105017,6.431751815498961,0.7894362372424844,2.972822698473661,4.700526563245148,7.67334926171881,5.793948877240949,0.9866781066288516,0.4451396275623046,2.760037087593424,2.8847895928177034,14.165353305154582,HOU,76,26.427427337971302,0.22776160277846,-4.83021434224313,-4.6024527394646695,-3.8516478693739016,17.159339912674152,104.72901633681434,39,26.30443209071208
146,147,Janet Blake,PG,22,26.8158677513833,10.708444530816786,25.82092012363111,0.4147197109763915,0.6921859878659631,2.115826930490141,0.3271467896977826,11.443253756397963,23.70509319314097,0.482733970424088,0.4281232997050611,4.19813815184682,5.797454830387407,0.7241346892160754,1.959730089243852,5.706848554055713,7.666578643299565,0.4268404159268666,2.298024245697778,0.1643261436740972,3.2589161703221805,2.6968550860335214,26.307213201346357,CHI,81,26.8158677513833,-2.6307913523509634,-3.3443517141495462,-5.975143066500509,-5.407716811506948,0.7193384625352781,94.6840327581232,35,33.604066479622475
147,148,Daryl Stanley,SG,21,31.01164398211401,8.333773123477386,18.212160343409437,0.457593880480697,2.202814632584332,6.509623886938339,0.3383935340725773,6.29866496819911,11.702536456471094,0.5382307495155179,0.5180703585878502,5.4644690142653065,6.922917310590428,0.7893303890696426,1.2726155504287904,4.277695437640776,5.550310988069566,7.263713798178218,0.9067868017904042,0.763612384511565,3.8546766174823137,2.1687144672168657,24.33482989380441,CLE,79,31.01164398211401,7.050617400017165,-7.992996963223341,-0.9423795632061758,-0.96198100887643,15.364716022475196,89.17702045361476,22,34.964577248871855
148,149,Michael Fisher,PF,28,35.01208229336004,4.970093852485711,12.53785086496731,0.396407159888376,0.7017399912752154,1.6534414164522062,0.4244117658434738,4.425417718089156,10.884409448515104,0.4065831719232952,0.4243920194481585,6.970438482025452,8.84668751963566,0.7879150774291755,2.8774472280227736,5.025774137429739,7.903221365452512,3.084726142174945,0.4641332821734769,0.7043932519915408,0.2622451665648468,1.5432877865619656,17.61236617827209,MIA,60,35.01208229336004,-2.89043261320558,-1.871787902348227,-4.762220515553807,-4.168381414742433,11.47643370687331,84.48259935119214,42,29.50659505349972
149,150,Sandra Beasley,PF,20,33.27052797928305,4.909550925700242,10.189767508725748,0.4818118687689462,0.3366777419252333,0.9786094604916746,0.3440368763204876,4.547361657318464,9.211158048234072,0.4936796908169725,0.4983322526558665,2.190216147904267,2.914092504011009,0.7515945855835442,1.3093904566919217,4.770575221255488,6.07996567794741,2.8669902197282724,0.4777539854370168,1.5130594565186386,2.4417361185960096,2.481925170466149,12.345995741229984,LAL,74,33.27052797928305,1.3016564400049293,2.015659724854668,3.317316164859597,3.4030398586052493,6.504685897141757,93.93957534028218,61,20.842028962265317
150,151,Molly Hamilton,SF,30,29.39864704898732,6.3239954455711445,16.64410661927491,0.3799540335945435,0.7228335390887543,2.120885579851627,0.3408168483748766,6.364973437934979,14.523221039423284,0.4382618305303802,0.4016684324392273,3.062885027348282,3.969263969101746,0.7716506262095287,1.840244858020668,6.288294179871393,8.128539037892061,3.032258590490042,1.0231097456054052,0.3852989958847082,1.7682632806823646,1.899296927872336,16.433709457579326,OKC,62,29.39864704898732,-4.325533277999138,2.571992296681853,-1.7535409813172844,-1.3317530868884444,7.339436267718655,91.88989564214924,26,27.234652546769176
151,152,Nathan Whitehead,PF,31,24.80728089578014,6.732598213813599,15.25273789545992,0.4414026032544362,0.5142774265528121,1.6606636824375558,0.3096818651431849,5.609732150548852,13.592074213022364,0.4127208299947517,0.4582611315421966,7.396185812667467,9.77366464212529,0.7567464286414437,3.399673971948852,6.25760768454761,9.657281656496462,0.3687241845390545,0.4287720085332283,1.043763388733188,4.167796131196472,1.898349972139876,21.37565966684748,LAL,78,24.80728089578014,1.575571171013185,-3.4134214789609043,-1.8378503079477195,-1.4817422370937907,14.616975084510075,96.3720632142344,55,28.706404773952936
152,153,Amber Thomas,SF,27,34.31216704777678,7.309652887779454,15.441036469955638,0.4733913362617979,2.2326561825943902,6.162539257533446,0.3622948413456452,3.0836737074893423,9.278497212422192,0.3323462449674365,0.5456875252818348,6.481759144093806,8.474409716825951,0.7648626111650307,0.6463938443403702,2.4455278845709136,3.091921728911284,3.681016185484047,0.8245657157261294,0.7065094794512512,5.165712690495692,2.581454415956172,23.333721102247104,CLE,68,34.31216704777678,-5.054102081957477,-6.194092469876257,-11.248194551833734,-10.935248029371667,19.698703813379392,103.52952492958636,51,26.472021521324127
153,154,Elizabeth Parker,PG,34,34.64022535502846,7.476292860827475,15.103013871766638,0.4950199294197532,2.005958687676325,4.902450638637016,0.4091746833444963,4.295436333958036,10.20056323312962,0.4210979566311809,0.5614291476297105,7.334448223102274,8.371110365425816,0.876161931085613,1.0843427967323798,3.2425526615706426,4.326895458303023,7.62848505381203,2.234791268680443,0.2295427286564885,4.535621997245746,3.747259236139742,24.29299263243355,LAL,65,34.64022535502846,-4.969869623033322,-1.5733444087879556,-6.543214031821277,-6.138665233146155,8.323482696590238,101.60739661878672,61,34.17708514463979
154,155,Randy Crawford,C,26,36.85268071998357,8.130985443723285,18.498475621186667,0.439548945017432,1.024864097496064,3.066970153649056,0.3341617447032176,7.38970204334584,15.431505467537612,0.478871102945279,0.4672502572358903,3.6287650641641584,4.6290305751113765,0.7839146891089284,2.456219468435002,5.850078599314269,8.306298067749271,2.1952029000839994,0.7851253070984503,1.0060633295496255,2.525877389959813,2.3091137924932776,20.915600049106796,BOS,82,36.85268071998357,4.329868660895827,-6.619256545151199,-2.289387884255372,-2.882644425374282,9.270787070144612,93.64871888241387,50,30.68241226362833
155,156,Andrew White,SG,32,38.110965507747146,5.65326658344192,12.808745006650655,0.4413599131301768,2.062670927212543,5.54384030967335,0.3720653575849623,3.2208387595489856,7.264904696977307,0.4433421901445001,0.5218779859835885,4.45799278491868,6.304570385502596,0.7071049274300857,1.1780612933425965,3.2145475405061146,4.392608833848711,7.902284096595589,0.8907666177718074,0.4001000130067259,3.803247500571394,2.708710926193368,17.827196879015062,NYK,51,38.110965507747146,1.9159805059293071,3.1743549752614504,5.090335481190758,4.122448998863602,13.838099201048554,98.74044709899138,22,27.6097089396665
156,157,Luis Powell,PG,31,33.263232035885395,5.286246965105165,13.01762435354178,0.406083846141013,1.17293481650134,3.2439842019635656,0.3615722961262786,5.007275077932134,9.773640151578215,0.5123244768862885,0.4511356460949045,3.5686647249047354,4.718259464054977,0.756351945477315,1.659332594263515,3.670731615415399,5.330064209678914,2.586937630347798,2.106304118710228,0.3734831891227227,4.681407528923571,3.004794753781907,15.314093471616406,CLE,65,33.263232035885395,-2.748822301691175,4.066328403316487,1.3175061016253125,1.186913844107809,17.85099354598302,98.67148248623896,39,21.02947509055249
157,158,Shelby Ramos,PG,21,25.69148464871871,10.466498141738844,24.013679313716,0.4358556639740187,0.9622974616448072,2.7618545269655828,0.3484243837788488,10.492814236577386,21.25182478675041,0.4937370951373172,0.4558921075583879,6.137919070550276,7.628919587657127,0.8045594136921892,0.2480598246900733,0.7519401753099266,1.0,6.090094437492247,0.4238082276954098,0.2876455645502935,3.2380537523048982,3.2102517705075884,28.03321281567277,GSW,54,25.69148464871871,-2.453146427190392,-4.8978082370619695,-7.350954664252361,-4.249281125476502,18.02978008952271,103.70926622405486,48,32.59670729310582
158,159,Joshua Miller,SG,34,25.415362273350357,10.373200657616032,19.278913326764048,0.5380594062433687,1.1634426762419685,3.9993726547764505,0.2909062937289599,7.6775672691599794,15.279540671987595,0.5024736956416154,0.5682333755050805,8.172094099074227,10.906857444641188,0.7492620253407074,2.274194199256277,3.797255085909789,6.071449285166065,4.653248435130268,1.8928197165472327,0.5405763597190244,2.8385372333060146,2.791512226671017,30.081938090548256,NYK,82,25.415362273350357,-0.1617145470172174,-2.946910741131944,-3.1086252881491614,-2.699400293905643,17.609289281152353,109.6002036100863,39,40.40149465380483
